id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
461,2585820377015578112,"Kết quả khảo sát mới đây của Ban nghiên cứu phát triển Kinh tế tư nhân đưa ra một con số giật mình là: Nếu Covid-19 kéo dài 6 tháng, 74% doanh nghiệp có thể sẽ phá sản do doanh thu không thể bù đắp các khoản chi cho hoạt động như trả lương, lãi vay ngân hàng, thuê mặt bằng. Mới đây,  WHO cũng đã công bố Covid-19 là đại dịch toàn cầu thì khó ai có thể dự đoán là dịch sẽ kéo dài trong bao lâu. Các chủ doanh nghiệp đang vò đầu bứt tay chống dịch như thế nào?  #tcktct #gocnhintrongnuoc #vtv24 #Covid19",,31000,1800,12000,0
462,1640000666715729920,"Sao kỳ vậy?

“Tối 31.5, nguồn tin riêng của Thanh Niên cho biết, chiều cùng ngày, lực lượng của Công an tỉnh Thanh Hóa đã bắt giữ ông Bùi Quốc Toàn, Trưởng phòng Quản lý công chức, viên chức Sở Nội vụ Thanh Hóa...”",1590939753.0,104,11,9,0
463,-6502239828822521856,"Bí thư Thành ủy Nguyễn Thiện Nhân cho biết dịch COVID-19 là bệnh cần nhiều người chăm sóc, chữa trị. Hai cha con người Trung Quốc nhiễm bệnh ở TP.HCM vừa qua, ông Nhân nói chỉ chữa cho 2 bố con ấy thôi mà Bệnh viện Chợ Rẫy phải dùng cả một khoa. Nếu TP phải chăm sóc cho cỡ 1.000 người bệnh thì đó thật sự là một gánh nặng không dễ.",1582637712.0,7400,,2200,0
464,-3945074536763892224,"VIỆT NAM CÁN MỐC >100 CA COVID-19❗️THÔNG TIN CA BỆNH 100, 101, 102, 103, 104, 105, 106❗️ ✖️ CA BỆNH 100: Bệnh nhân nam, 55 tuổi, quốc tịch Việt Nam, địa chỉ ở Quận 8, TP. Hồ Chí Minh. Tiền sử bệnh đái tháo đường và viêm khớp.  Ngày 03/3, bệnh nhân từ Kuala Lumpur - Malaysia về Việt Nam trên chuyến bay của hãng hàng không AsiaAir số hiệu AK524. Bệnh nhân được hướng dẫn tự cách ly tại nhà. Tuy nhiên trong thời gian từ ngày 04/3 đến ngày 17/3, bệnh nhân có đi lễ 5 lần/ngày tại T...hánh đường Hồi giáo Jamiul Anwar - số 157B/9 Dương Bá Trạc, Phường 1, Quận 8, TP. Hồ Chí Minh.  Ngày 18/3, mặc dù bệnh nhân chưa có dấu hiệu bệnh, nhưng được Trung tâm Y tế Quận 8 lấy mẫu giám sát theo nhóm đối tượng dự lễ hội từ Malaysia. Viện Pasteur TP. Hồ Chí Minh kết luận mẫu bệnh phẩm dương tính với vi rút SARS-CoV-2 vào ngày 22/3.  Hiện bệnh nhân được cách ly tại Bệnh viện Bệnh Nhiệt đới TP. Hồ Chí Minh.  📍 Tại khu cách ly Đồng Tháp: phát hiện được 04 trường hợp dương tính với SARS-COV-2  đều là hành khách trên chuyến bay của Hãng Hàng không Vietnam Airlines số hiệu VN0050 từ Anh về  sân bay Cần Thơ sáng ngày 18/3.  Khi nhập cảnh, các trường hợp đều chưa có triệu chứng bệnh và được đưa về khu cách ly tập trung của Đồng Tháp. 04 trường hợp dương tính bao gồm: ✖️ CA BỆNH 101: Bệnh nhân nữ, quốc tịch Việt Nam, 26 tuổi, địa chỉ ở TP. Vũng Tàu, Bà Rịa - Vũng Tàu. Số ghế trên chuyến bay là 26F. ✖️ CA BỆNH 102: Bệnh nhân nữ, quốc tịch Việt Nam, 9 tuổi, địa chỉ ở Quận Hoàn Kiếm, Hà Nội. Số ghế trên chuyến bay là 20D. ✖️ CA BỆNH 103: Bệnh nhân nam, quốc tịch Việt Nam, 22 tuổi, địa chỉ ở Quận Phú Nhuận, TP. Hồ Chí Minh. Số ghế trên chuyến bay là 12F. ✖️ CA BỆNH 104: Bệnh nhân nữ, quốc tịch Việt Nam, 33 tuổi, địa chỉ ở Quận 12, TP. Hồ Chí Minh. Số ghế trên chuyến bay là 27D. 📍 Tại khu cách ly Trà Vinh: phát hiện 02 trường hợp dương tính với SARS-COV-2, đều là hành khách trên chuyến bay của hãng hàng không AirAsia số hiệu AK575 từ Malaysia về tới sân bay Cần Thơ sáng ngày 18/3. Khi nhập cảnh, các trường hợp đều chưa có triệu chứng bệnh, được đưa về khu cách ly tập trung của Trà Vinh. 02 trường hợp dương tính bao gồm: ✖️ CA BỆNH 105: Bệnh nhân nữ, quốc tịch Việt Nam, 35 tuổi, địa chỉ ở huyện Chợ Mới, An Giang. Số ghế trên chuyến bay là 6E. ✖️ CA BỆNH 106: Bệnh nhân nữ, quốc tịch Việt Nam, 20 tuổi, địa chỉ ở huyện Châu Phú, An Giang. Số ghế trên chuyến bay là 6C. © Bộ Y tế Xem thêm",1584884148.0,45000,2800,3700,0
465,-4723502351165939712,https://doanhnhan.vn/mot-manh-dat-co-2-so-do-o-phu-tho-cong-dan-keu-cuu-chinh-quyen-chua-thau-d29822.html,1590557253.0,7,6,,0
466,-7489445737900986368,"Người ta lại đề xuất bỏ hạn ngạch xuất khẩu rồi ông giáo ah (đề xuất mới nhất của Bộ Công thương).
",1588037231.0,15,6,,0
467,-1954590809943793920,"Ngày càng khó khăn,công nhân mỏ biết phải làm sao.
https://www.baogiaothong.vn/quang-ninh-tut-guong-lo-than-mot-cong-nhan-tu-vong-d467773.html",1591332044.0,,0,,0
468,6577134771442450432,"Nguyễn Hồng Tâm Theo Điều 404 BLTTHS 2015, nếu có căn cứ xác định quyết định của Hội đồng Thẩm phán TAND Tối cao có vi phạm pháp luật nghiêm trọng hoặc phát hiện tình tiết quan trọng mới có thể làm thay đổi cơ bản nội dung quyết định mà hội đồng không biết được, nếu Ủy ban Thường vụ Quốc hội yêu cầu, Ủy ban Tư pháp của Quốc hội, viện trưởng VKSND Tối cao kiến nghị, chánh án TAND Tối cao đề nghị thì Hội đồng Thẩm phán TAND Tối phải mở phiên họp, để xem xét lại quyết định đó.",1588928854.0,19,19,,0
469,1343742866022958080,"[https://nld.com.vn/kinh-te/da-nang-vi-sao-mot-ho-dan-co-tien-dien-thang-5-tang-gap-143-lan-20200624145022906.htm](https://nld.com.vn/kinh-te/da-nang-vi-sao-mot-ho-dan-co-tien-dien-thang-5-tang-gap-143-lan-20200624145022906.htm)

Ngày 24-6, lãnh đạo Văn phòng Điện lực Đà Nẵng cho biết đã xác minh, làm rõ nguyên nhân tiền điện của 1 hộ gia đình tại xã Hòa Sơn (huyện Hòa Vang, Đà Nẵng) tăng đột biến 14,3 lần.",1592990243.0,2,0,,0
470,896764849329199104,"Tập đoàn TTI (Hoa Kỳ) kỳ vọng trong 2 năm tới, thu hút khoảng 180 - 200 doanh nghiệp Việt Nam trở thành nhà cung ứng với mục tiêu đạt doanh thu khoảng 2,5 tỷ USD mỗi năm, tỷ lệ cung ứng nội địa lên đến 60% trong năm 2020 và 80% vào năm 2021.",1592972775.0,1,0,,0
471,6251298158290350080,"Dù vẫn còn góc khuất nhưng họ xứng đáng nhận lời động viên, cảm ơn của chúng ta vì nỗ lực đảm bảo giao thông an toàn giữa cái nắng nóng kỷ lục!
Mong ad duyệt bài ạ",1591892388.0,4,1,,0
472,2182805258069447936,Từ vụ CDC Hà Nội và một số địa phương trong mua sắm thiết bị y tế cho thấy những lỗ hổng rất lớn trong luật đầu tư công hiện nay,1587909596.0,53,17,,0
473,-7685817860278696960,"Chỉ với một thao tác xới lớp mỏng trên bề mặt bãi rác, ngồn ngộn rác thải y tế lộ ra, có nhiều dây truyền dịch đã cháy dở. Nhiều dây vẫn còn dịch đỏ khiến người chứng kiến giật mình.

",1590105019.0,48,7,,0
474,-6619105823571376128,"Từng là Tổng Giám đốc một doanh nghiệp, ông Nguyễn Văn Thi đã vừa được bầu bổ sung giữ chức Phó Chủ tịch UBND tỉnh Thanh Hóa nhiệm kỳ 2016-2021
",1592280286.0,9,0,3,0
475,7717037201428829184,"Dự kiến, 14h chiều nay (8/5), Hội đồng thẩm phán phiên tòa Giám đốc thẩm sẽ công bố quyết định giải quyết vụ án Hồ Duy Hải. Vậy, phiên tòa Giám đốc thẩm sẽ ra phán quyết như thế nào?

",1588898347.0,23,24,1,0
476,1543548005049796096,"CHÍNH PHỦ VIỆT NAM VÀ NHÂN DÂN VIỆT NAM ĐÃ VÀ ĐANG ĐI ĐÚNG HƯỚNG. BƯỚC ĐẦU GẶT HÁI ĐƯỢC NHỮNG THÀNH CÔNG NHƯ MONG ĐỢI. CẢM THẤY NHẸ NHÕM VÀ TIN TƯỞNG.

Ngày thứ 5 liên tiếp, Việt Nam không có thêm bệnh nhân Covid-19
Thứ Ba, 21/04/2020 Bước sang ngày thứ 5 liên tiếp, Việt Nam vẫn không ghi nhận thêm ca mới mắc Covid-19, chững lại ở con số 268 bệnh nhân. Đến nay đã có 215 bệnh nhân được công bố khỏi bệnh, đạt tỷ lệ hơn 80% số ca mắc đã được điều trị khỏi tại Việt Nam.

",1587437733.0,,0,,0
477,-4996727503076733952,"Bình Phước: Đồng Xoài cách ly 24 người tiếp xúc gần với bệnh nhân nghi nhiễm Covid-19  17 giờ 30 phút,chiều 13/3, Ban chỉ đạo phòng chống dịch bệnh Covid-19 thành phố Đồng Xoài, tỉnh Bình Phước nhận tin báo tại phường Tân Phú có trường hợp anh Nguyễn Phú Phương Thảo, 32 tuổi, ngụ phường Tân Phú có tiếp xúc gần với bệnh nhân nhiễm Covid-19 thứ 45. Ngay sau khi nhận thông tin, lúc 19 giờ tối 13/3, Ban chỉ đạo phòng chống dịch bệnh Covid-19 thành phố Đồng Xoài đã tổ chức cuộc họ...p khẩn bàn biện pháp xử lý. Tham dự cuộc họp có Ủy viên Ban Thường vụ Tỉnh ủy, Phó chủ tịch UBND tỉnh Trần Tuyết Minh; lãnh đạo Trung tâm kiểm soát bệnh tật tỉnh. Theo báo cáo của Trung tâm kiểm soát bệnh tật tỉnh, qua điều tra tiểu sử dịch tễ, ngày 6/3/2020, anh Thảo có tiếp xúc trực tiếp với một nhân viên tiếp thị (anh này hiện đã xác định dương tính với Coivd-19 và là bệnh nhân số 45).  Khoảng thời gian từ ngày 6 đến 13/3, anh Thảo sức khỏe bình thường, không có biểu hiện của người nhiễm Covid-19. Ngoài anh Thảo, cơ quan chức năng đã xác định còn 2 người tiếp xúc gần với bệnh nhân số 45.  Sau khi biết thông tin, các lực lượng chức năng đã đưa anh Thảo và 2 người tiếp xúc gần với bệnh nhân số 45 vào điểm cách ly tập trung tại Bệnh viện đa khoa tỉnh Bình Phước vào lúc 18 giờ 30 phút ngày 13/3. Trung tâm kiểm soát bệnh tật tỉnh cũng xác định trước mắt có 24 người tiếp xúc gần với người tiếp xúc với bệnh nhân số 45.  Tại cuộc họp, Phó chủ tịch UBND tỉnh Trần Tuyết Minh đề nghị UBND thành phố Đồng Xoài ban hành quyết định áp dụng biện pháp cách ly y tế tại nhà đối với 24 người nói trên từ ngày mai (14/3/2020). Đồng thời, giao UBND phường Tân Phú tổ chức giám sát theo quy định; UBND thành phố Đồng Xoài chỉ đạo các lực lượng chức năng thực hiện ngay các biện pháp phun xịt khử khuẩn các khu vực có người nghi nhiễm trên địa bàn vào sáng mai 14/3./. Đậu Tất Thành Xem thêm",1584111899.0,1100,936,2400,0
478,-8318346087637567488,"1 tỷ hay 38 tỷ thì cũng là tiền của nhà nước, cccm à?
Đề nghị Viện kiểm sát Vĩnh Phúc tự bỏ tiền túi ra thương lượng
[https://dantri.com.vn/xa-hoi/vu-2-gia-dinh-doi-38-ty-tien-oan-sai-se-thuong-luong-so-tien-thoa-dang-20200627013641923.htm](https://dantri.com.vn/xa-hoi/vu-2-gia-dinh-doi-38-ty-tien-oan-sai-se-thuong-luong-so-tien-thoa-dang-20200627013641923.htm)",1593218902.0,61,29,7,0
479,8986841287057160192,"CHIA SẺ KHẨN CẤP.

Đã đến lúc cả nước nghiêm túc chấp hành các thông báo của chính phủ cũng như tự nâng cao trách nhiệm của bản thân trong việc phòng chống dịch (Covid - 19)

Cấp độ lây lan đang mất kiểm soát và đang được đặt trong tình trạng báo động cấp độ III.

Các bạn nên biết.. bất cứ chuyến xe nào của các bạn đang đi.. người kế bên cũng có thể là bệnh nhân mà chính họ cũng không biết.

Bất cứ nơi đông người nào cũng có thể là bệnh nhân vì không ai biết họ từ đâu tới và đã đi những nơi nào, gặp những ai.

Bài học từ nước Ý vẫn còn nóng hổi, mong mọi người hãy tỉnh táo trước khi đưa ra quyết định rời khỏi nơi mình đang ở.

Việc di chuyển nhiều chỉ càng làm mọi việc rối loạn và khó kiểm soát hơn.

Ở nguyên tại chỗ để nhà chức trách dễ dàng thống kê, khoanh vùng và khống chế dịch bệnh.

Điều đáng sợ là chúng ta có thể sẽ mắc bệnh. Nhưng điều đáng sợ hơn chính là chúng ta đang vô tình mang mầm bệnh đi phát tán khắp nơi.

Chỉ cần bạn mắc bệnh, cả nhà, cả xóm, thậm chí cả huyện của bạn sẽ bị cách ly..

Hãy nhìn những người y bác sĩ và các cấp các ngành và cả nước đang lao vào trận chiến để cứu lấy chúng ta..

Chưa bao giờ bệnh nhân ""Covid-19"" lại được coi trọng đến như vậy..(trong khi ngoài kia biết bao nhiêu cái chết khác đang xảy ra hàng ngày.)

Chỉ một người không qua khỏi cả nước có thể thổn thức và cảm giác mất an toàn ập đến.

Đừng chỉ vì sự ích kỷ cá nhân và lợi ích nhóm mà đạp đổ công sức cả một dân tộc.

Hình ảnh này và bài viết này rất cần được chia sẻ và lan rộng khắp cộng đồng Facebook.

Như thay lời thông báo của chính phủ đến các bạn là những người dân.

Hãy chia sẻ để mọi người nâng cao ý thức bảo vệ bạn, gia đình bạn và cộng đồng Việt Nam.

Hãy nhìn gương của các nước để làm bài học.",1585363267.0,6,0,2,0
480,-3447249700380203008,"Trước tình hình loạn giá, khan hiếm khẩu trang y tế, anh Nguyễn Chí Cường (quận 12, TP.HCM) đã nảy ra ý tưởng vừa làm khẩu trang tặng, vừa hướng dẫn cho người đi đường cách tự làm khẩu trang để phòng bệnh viêm phổi cấp do virus Corona. Nguồn: Tuổi Trẻ Online",1580806353.0,2500,241,3300,0
481,-6924069813718051840,"Vẫn là những tình cảm đẹp của các cụ.
""Đọc xong mà thấy rưng rưng😥
Sáng nay 30-3-2020, cụ Nguyễn Văn Thái sinh năm 1931 ở thôn Bắc Tiến, xã Thạch Ngọc đạp xe đến điểm cách ly xã (nơi có 60 con em Thach Hà từ nước ngoài về đang cách ly tập trung và các lực lượng chức năng làm việc 24/24h) để hưởng ứng lời kêu gọi chung tay đẩy lùi Covid một cách chân thành, trân quý và xúc động. Cụ ủng hộ: 1kg gạo (túi nhỏ màu đen), 1 quả bầu, 1 bó rau muống, 1 túi rau vặt và 20 nghìn đồng.

Người đàn ông già nua, gầy gò đã đạp xe ra về trên con đường quê nhưng tình cảm mà cụ để lại thì bất kỳ ai biết được cũng thấy cay cay nơi khoé mắt.""
Nguồn :  Thuỳ Trang vp",1585581649.0,35,1,5,0
482,6022631665176430592,"Tập thể báo SK& ĐS tự hào là 1 trong 5 cơ quan báo chí vinh dự được Thủ tướng Chính phủ tặng Bằng khen vì đã có thành tích xuất sắc trong công tác tuyên truyền phòng chống dịch COVID-19, góp phần vào sự nghiệp xây dựng chủ nghĩa xã hội và bảo vệ Tổ quốc.
",1592534759.0,18,1,,0
483,7477605982248128512,"Chốt chốt!!!!
Bộ trưởng Nguyễn Văn Thể đã QĐ phê duyệt 2 dự án cải tạo nâng cấp đường lăn cất hạ cánh tại Nội Bài và Tân Sơn Nhất!!!
",1591202033.0,3,1,,0
484,2027433659117681920,"Báo cáo của Kiểm toán Nhà nước (năm 2019) đã chỉ ra nhiều sai phạm, thiếu sót tại Ngân hàng Phát triển Việt Nam (VDB). Qua đó, cơ quan này đề nghị xử lý, kiểm điểm trách nhiệm đối với tập thể, cá nhân có liên quan tại VDB...",1591000594.0,2,0,,0
